% Column 0: Length, mm
% Column 1: |B|, Tesla
0.00000000e+000	8.99813858e-002	
1.05312226e-001	1.12164392e-001	
2.10624453e-001	1.37278031e-001	
3.15936679e-001	1.74633071e-001	
4.21248905e-001	2.12739797e-001	
5.26561131e-001	2.51256428e-001	
6.31873358e-001	2.67065283e-001	
7.37185584e-001	2.62268816e-001	
8.42497810e-001	3.32420812e-001	
9.47810036e-001	4.19772907e-001	
1.05312226e+000	4.95360480e-001	
1.15843449e+000	5.47735891e-001	
1.26374672e+000	6.54382059e-001	
1.36905894e+000	7.61624578e-001	
1.47437117e+000	8.17453185e-001	
1.57968339e+000	8.56660919e-001	
1.68499562e+000	8.54205856e-001	
1.79030785e+000	8.84866892e-001	
1.89562007e+000	9.29197503e-001	
2.00093230e+000	9.72685957e-001	
2.10624453e+000	9.92913119e-001	
2.21155675e+000	1.01315518e+000	
2.31686898e+000	1.03750091e+000	
2.42218120e+000	1.09402211e+000	
2.52749343e+000	1.15077452e+000	
2.63280566e+000	1.21840555e+000	
2.73811788e+000	1.29026913e+000	
2.84343011e+000	1.30912776e+000	
2.94874234e+000	1.30488681e+000	
3.05405456e+000	1.33050678e+000	
3.15936679e+000	1.19552829e+000	
3.26467901e+000	1.12019029e+000	
3.36999124e+000	1.09130618e+000	
3.47530347e+000	1.04449624e+000	
3.58061569e+000	9.60914774e-001	
3.68592792e+000	8.77727856e-001	
3.79124015e+000	8.33359835e-001	
3.89655237e+000	7.94240734e-001	
4.00186460e+000	7.57422389e-001	
4.10717682e+000	7.23256253e-001	
4.21248905e+000	6.92135204e-001	
4.31780128e+000	6.67601980e-001	
4.42311350e+000	6.58590231e-001	
4.52842573e+000	6.63690227e-001	
4.63373796e+000	6.79683772e-001	
4.73905018e+000	6.99257961e-001	
4.84436241e+000	7.22121678e-001	
4.94967463e+000	7.47973325e-001	
5.05498686e+000	7.78493828e-001	
5.16029909e+000	8.33821511e-001	
5.26561131e+000	8.90019814e-001	
5.37092354e+000	9.31154914e-001	
5.47623577e+000	9.48823645e-001	
5.58154799e+000	9.79078516e-001	
5.68686022e+000	1.07313761e+000	
5.79217244e+000	1.00608723e+000	
5.89748467e+000	9.78990687e-001	
6.00279690e+000	8.93578591e-001	
6.10810912e+000	7.93557574e-001	
6.21342135e+000	6.81717172e-001	
6.31873358e+000	5.33531475e-001	
6.42404580e+000	3.91595894e-001	
6.52935803e+000	3.24673192e-001	
6.63467025e+000	2.46184527e-001	
6.73998248e+000	1.67959091e-001	
6.84529471e+000	1.28651516e-001	
6.95060693e+000	1.12148214e-001	
7.05591916e+000	9.69525429e-002	
7.16123139e+000	8.37345880e-002	
7.26654361e+000	6.62286539e-002	
7.37185584e+000	4.93419234e-002	
7.47716806e+000	6.04277012e-002	
7.58248029e+000	7.92291268e-002	
7.68779252e+000	1.00992173e-001	
7.79310474e+000	1.21663275e-001	
7.89841697e+000	1.39689056e-001	
8.00372920e+000	1.58306435e-001	
8.10904142e+000	1.77022347e-001	
8.21435365e+000	1.95738726e-001	
8.31966587e+000	2.46576468e-001	
8.42497810e+000	3.01714128e-001	
8.53029033e+000	3.57026111e-001	
8.63560255e+000	4.41525272e-001	
8.74091478e+000	5.97285611e-001	
8.84622701e+000	7.24146562e-001	
8.95153923e+000	7.95030857e-001	
9.05685146e+000	8.46363938e-001	
9.16216368e+000	8.97927784e-001	
9.26747591e+000	9.49684806e-001	
9.37278814e+000	9.81830484e-001	
9.47810036e+000	9.81655279e-001	
9.58341259e+000	9.94859067e-001	
9.68872482e+000	1.00844978e+000	
9.79403704e+000	1.02200996e+000	
9.89934927e+000	1.03296759e+000	
1.00046615e+001	1.04397455e+000	
1.01099737e+001	1.05502929e+000	
1.02152859e+001	1.06517966e+000	
1.03205982e+001	1.07392417e+000	
1.04259104e+001	1.08272919e+000	
1.05312226e+001	1.08659983e+000	
1.06365349e+001	1.08981878e+000	
1.07418471e+001	1.09306382e+000	
1.08471593e+001	1.09633472e+000	
1.09524715e+001	1.09963125e+000	
1.10577838e+001	1.10295319e+000	
1.11630960e+001	1.12246205e+000	
1.12684082e+001	1.14520967e+000	
1.13737204e+001	1.18422605e+000	
1.14790327e+001	1.23754465e+000	
1.15843449e+001	1.25526536e+000	
1.16896571e+001	1.23723176e+000	
1.17949693e+001	1.22828131e+000	
1.19002816e+001	1.11585636e+000	
1.20055938e+001	1.00990010e+000	
1.21109060e+001	9.46920169e-001	
1.22162182e+001	8.85009461e-001	
1.23215305e+001	8.25599733e-001	
1.24268427e+001	7.80107641e-001	
1.25321549e+001	7.23906938e-001	
1.26374672e+001	6.71880525e-001	
1.27427794e+001	6.25071588e-001	
1.28480916e+001	5.95400101e-001	
1.29534038e+001	5.82214251e-001	
1.30587161e+001	5.79836658e-001	
1.31640283e+001	5.82262262e-001	
1.32693405e+001	5.88520923e-001	
1.33746527e+001	5.99372693e-001	
1.34799650e+001	6.27726523e-001	
1.35852772e+001	6.75208661e-001	
1.36905894e+001	6.77157265e-001	
1.37959016e+001	6.18346885e-001	
1.39012139e+001	5.44816463e-001	
1.40065261e+001	5.18465728e-001	
1.41118383e+001	4.77505056e-001	
1.42171505e+001	4.31072791e-001	
1.43224628e+001	4.29439263e-001	
1.44277750e+001	3.60088729e-001	
1.45330872e+001	3.40289893e-001	
1.46383995e+001	2.59716923e-001	
1.47437117e+001	2.03471804e-001	
1.48490239e+001	1.72962060e-001	
1.49543361e+001	1.52477921e-001	
1.50596484e+001	1.29340609e-001	
1.51649606e+001	1.04330518e-001	
1.52702728e+001	8.91386525e-002	
1.53755850e+001	9.27079763e-002	
1.54808973e+001	9.49145247e-002	
1.55862095e+001	9.53925450e-002	
1.56915217e+001	9.92537735e-002	
1.57968339e+001	1.15525405e-001	
1.59021462e+001	1.64221265e-001	
1.60074584e+001	2.23654558e-001	
1.61127706e+001	3.25784097e-001	
1.62180828e+001	5.25660670e-001	
1.63233951e+001	5.89324837e-001	
1.64287073e+001	6.47456947e-001	
1.65340195e+001	7.02198784e-001	
1.66393317e+001	7.53775411e-001	
1.67446440e+001	7.86175138e-001	
1.68499562e+001	7.99489065e-001	
1.69552684e+001	8.34126407e-001	
1.70605807e+001	8.69096969e-001	
1.71658929e+001	9.04362095e-001	
1.72712051e+001	9.37655806e-001	
1.73765173e+001	9.58281843e-001	
1.74818296e+001	9.78929782e-001	
1.75871418e+001	9.93556101e-001	
1.76924540e+001	9.98644306e-001	
1.77977662e+001	1.00373444e+000	
1.79030785e+001	1.00882647e+000	
1.80083907e+001	1.01392038e+000	
1.81137029e+001	1.01901612e+000	
1.82190151e+001	1.02413096e+000	
1.83243274e+001	1.02927659e+000	
1.84296396e+001	1.03441714e+000	
1.85349518e+001	1.03946929e+000	
1.86402640e+001	1.04452859e+000	
1.87455763e+001	1.04959493e+000	
1.88508885e+001	1.05466821e+000	
1.89562007e+001	1.05786243e+000	
1.90615130e+001	1.05425307e+000	
1.91668252e+001	1.05065908e+000	
1.92721374e+001	1.04434680e+000	
1.93774496e+001	1.03731825e+000	
1.94827619e+001	1.03030764e+000	
1.95880741e+001	1.02329978e+000	
1.96933863e+001	1.01629474e+000	
1.97986985e+001	1.00929257e+000	
1.99040108e+001	1.00146700e+000	
2.00093230e+001	9.93250511e-001	
2.01146352e+001	9.82611758e-001	
2.02199474e+001	9.66590780e-001	
2.03252597e+001	9.50616616e-001	
2.04305719e+001	9.34644167e-001	
2.05358841e+001	9.36171552e-001	
2.06411963e+001	8.28011497e-001	
2.07465086e+001	7.61340331e-001	
2.08518208e+001	6.39500210e-001	
2.09571330e+001	5.29788239e-001	
2.10624453e+001	5.03566369e-001	
2.11677575e+001	4.64964679e-001	
2.12730697e+001	4.01947501e-001	
2.13783819e+001	3.50937060e-001	
2.14836942e+001	3.61096181e-001	
2.15890064e+001	3.26859706e-001	
2.16943186e+001	2.78766964e-001	
2.17996308e+001	2.37613938e-001	
2.19049431e+001	2.37494120e-001	
2.20102553e+001	2.28904042e-001	
2.21155675e+001	2.20323651e-001	
2.22208797e+001	2.11743554e-001	
2.23261920e+001	2.03163789e-001	
2.24315042e+001	1.92963235e-001	
2.25368164e+001	1.82095294e-001	
2.26421286e+001	1.73190798e-001	
2.27474409e+001	1.73919847e-001	
2.28527531e+001	1.75115132e-001	
2.29580653e+001	1.73078541e-001	
2.30633776e+001	1.69817361e-001	
2.31686898e+001	1.61092568e-001	
2.32740020e+001	1.54526287e-001	
2.33793142e+001	1.70655435e-001	
2.34846265e+001	2.05128140e-001	
2.35899387e+001	2.70258824e-001	
2.36952509e+001	3.86135586e-001	
2.38005631e+001	5.08712365e-001	
2.39058754e+001	5.79717245e-001	
2.40111876e+001	6.44926576e-001	
2.41164998e+001	7.09871366e-001	
2.42218120e+001	7.55268750e-001	
2.43271243e+001	7.67174417e-001	
2.44324365e+001	8.05789073e-001	
2.45377487e+001	8.46262592e-001	
2.46430609e+001	8.80390348e-001	
2.47483732e+001	9.00953902e-001	
2.48536854e+001	9.21730147e-001	
2.49589976e+001	9.39365828e-001	
2.50643099e+001	9.51543455e-001	
2.51696221e+001	9.63759195e-001	
2.52749343e+001	9.76011619e-001	
2.53802465e+001	9.88299361e-001	
2.54855588e+001	1.00045784e+000	
2.55908710e+001	1.01248021e+000	
2.56961832e+001	1.02453164e+000	
2.58014954e+001	1.03036888e+000	
2.59068077e+001	1.03595400e+000	
2.60121199e+001	1.04153913e+000	
2.61174321e+001	1.04712426e+000	
2.62227443e+001	1.05270940e+000	
2.63280566e+001	1.05644482e+000	
2.64333688e+001	1.05093170e+000	
2.65386810e+001	1.04541861e+000	
2.66439932e+001	1.03990556e+000	
2.67493055e+001	1.03439254e+000	
2.68546177e+001	1.02887955e+000	
2.69599299e+001	1.02110210e+000	
2.70652421e+001	1.00952346e+000	
2.71705544e+001	9.97971543e-001	
2.72758666e+001	9.86185365e-001	
2.73811788e+001	9.74379849e-001	
2.74864911e+001	9.62606645e-001	
2.75918033e+001	9.50866952e-001	
2.76971155e+001	9.39162028e-001	
2.78024277e+001	9.20508229e-001	
2.79077400e+001	9.01728341e-001	
2.80130522e+001	8.82824850e-001	
2.81183644e+001	8.43549939e-001	
2.82236766e+001	8.04455904e-001	
2.83289889e+001	7.75160955e-001	
2.84343011e+001	7.68943674e-001	
2.85396133e+001	7.07946797e-001	
2.86449255e+001	6.49250589e-001	
2.87502378e+001	5.84238869e-001	
2.88555500e+001	4.76325810e-001	
2.89608622e+001	3.15884700e-001	
2.90661744e+001	2.25799685e-001	
2.91714867e+001	1.62843363e-001	
2.92767989e+001	1.40467986e-001	
2.93821111e+001	1.46912224e-001	
2.94874234e+001	1.49350166e-001	
2.95927356e+001	1.45780162e-001	
2.96980478e+001	1.42701517e-001	
2.98033600e+001	1.42526491e-001	
2.99086723e+001	1.42005153e-001	
3.00139845e+001	1.44910397e-001	
3.01192967e+001	1.52932086e-001	
3.02246089e+001	1.57639970e-001	
3.03299212e+001	1.62374567e-001	
3.04352334e+001	1.67133606e-001	
3.05405456e+001	1.79663065e-001	
3.06458578e+001	1.92350831e-001	
3.07511701e+001	2.05011080e-001	
3.08564823e+001	2.18451321e-001	
3.09617945e+001	2.64641723e-001	
3.10671067e+001	3.13591799e-001	
3.11724190e+001	3.28632703e-001	
3.12777312e+001	3.51965165e-001	
3.13830434e+001	4.19490341e-001	
3.14883557e+001	4.95501123e-001	
3.15936679e+001	5.51653512e-001	
3.16989801e+001	6.19418831e-001	
3.18042923e+001	7.24439155e-001	
3.19096046e+001	8.43490485e-001	
3.20149168e+001	9.42588794e-001	
3.21202290e+001	9.97562439e-001	
3.22255412e+001	1.01187050e+000	
3.23308535e+001	1.01922600e+000	
3.24361657e+001	1.02691957e+000	
3.25414779e+001	1.03494995e+000	
3.26467901e+001	1.04079893e+000	
3.27521024e+001	1.04665389e+000	
3.28574146e+001	1.05224873e+000	
3.29627268e+001	1.05770571e+000	
3.30680390e+001	1.06316305e+000	
3.31733513e+001	1.06862073e+000	
3.32786635e+001	1.07407874e+000	
3.33839757e+001	1.07957515e+000	
3.34892880e+001	1.08312836e+000	
3.35946002e+001	1.08511500e+000	
3.36999124e+001	1.08624460e+000	
3.38052246e+001	1.08070842e+000	
3.39105369e+001	1.07517483e+000	
3.40158491e+001	1.06964387e+000	
3.41211613e+001	1.06411559e+000	
3.42264735e+001	1.05856837e+000	
3.43317858e+001	1.05294579e+000	
3.44370980e+001	1.04732628e+000	
3.45424102e+001	1.04131472e+000	
3.46477224e+001	1.03527194e+000	
3.47530347e+001	1.02923068e+000	
3.48583469e+001	1.02319098e+000	
3.49636591e+001	1.01715286e+000	
3.50689713e+001	1.01111636e+000	
3.51742836e+001	9.94459996e-001	
3.52795958e+001	9.77208950e-001	
3.53849080e+001	9.56775414e-001	
3.54902203e+001	9.22348940e-001	
3.55955325e+001	8.88151536e-001	
3.57008447e+001	8.54210714e-001	
3.58061569e+001	8.26025123e-001	
3.59114692e+001	8.18619516e-001	
3.60167814e+001	7.68619144e-001	
3.61220936e+001	7.17305559e-001	
3.62274058e+001	6.58962662e-001	
3.63327181e+001	6.01335028e-001	
3.64380303e+001	4.89072286e-001	
3.65433425e+001	2.92866447e-001	
3.66486547e+001	2.28932985e-001	
3.67539670e+001	1.66747126e-001	
3.68592792e+001	1.18753862e-001	
3.69645914e+001	1.01709954e-001	
3.70699036e+001	9.23039980e-002	
3.71752159e+001	8.58632945e-002	
3.72805281e+001	8.81711107e-002	
3.73858403e+001	9.15051043e-002	
3.74911525e+001	9.87551059e-002	
3.75964648e+001	1.11348173e-001	
3.77017770e+001	1.43454267e-001	
3.78070892e+001	1.83357248e-001	
3.79124015e+001	2.21808927e-001	
